주차장명,주소,주차구획수,위도,경도
우아1동 홈플러스 뒤,전라북도 전주시 덕진구 우아동3가 747-10,88,35.848066,127.1542662
우아1동 공영주차장,전라북도 전주시 덕진구 우아동3가 746-4,28,35.8493129,127.1573228
아중지구 부영APT옆,전라북도 전주시 덕진구 우아동1가 1098-9,88,35.825419,127.171632
아중지구 롯데APT옆,전라북도 전주시 덕진구 우아동2가 889,70,35.831586,127.1706162
아중지구 밀레니엄 옆,전라북도 전주시 덕진구 우아동2가 920-1,73,35.83152828,127.172963
인후3동 진버들,전라북도 전주시 덕진구 인후동1가 807-6,106,35.8363209,127.164735
건산천2,전라북도 전주시 덕진구 금암동 456-12,68,35.83294201,127.1347648
인후1동안골,전라북도 전주시 덕진구 인후동1가 781-7,32,35.8355004,127.154604
금호주차장,광주광역시 동구 충장로5가 100-6,18,35.1525283,126.9090059
다촌주차장,광주광역시 동구 광산동 100-36,28,35.14591128,126.9184907
동구주차장,광주광역시 동구 용산동 262-4,41,35.11963209,126.9317208
프렌드주차장,광주광역시 동구 지산동 709-38,9,35.148998,126.9367308
선민주차장,광주광역시 동구 충장로5가 25,11,35.15127899,126.9121948
불로주차장,광주광역시 동구 불로동 51-2,6,35.1456812,126.9133991
궁동주차장,광주광역시 동구 궁동 17-7,19,35.1509297,126.9197167
자연생활주차장,"광주광역시 동구 궁동 21-2, 21-1",15,35.15034306,126.9195223
회관주차장,광주광역시 동구 대인동 62-1,15,35.15304059,126.9152044
남도주차장,광주광역시 동구 남동 167-3,60,35.144751,126.9192496
우아2동 아중택지개발지구,전라북도 전주시 덕진구 산정동 862,80,35.837556,127.168407
동물원,전라북도 전주시 덕진구 덕진동1가 72,840,35.85730635,127.1440769
송천1동 송천도서관,전라북도 전주시 덕진구 송천동2가 292,34,35.869365,127.128111
송천2동 용소초교,전라북도 전주시 덕진구 송천동1가 844-9,17,35.86135501,127.1180147
건산천1,전라북도 전주시 덕진구 진북동 434-34,78,35.831874,127.1347943
인후공원,전라북도 전주시 덕진구 우아동3가 산111-3,64,35.84341911,127.163767
신명,울산광역시 북구 신명동 332-9,24,35.62695804,129.4420161
효죽이면,울산광역시 북구 효문동 958-16,15,35.56540523,129.3729512
상방공원 이면,울산광역시 북구 연암동 1095-8,63,35.58384178,129.3677606
상방마을이면,울산광역시 북구 연암동 1095-8,4,35.58384178,129.3677606
벽산반점 앞,울산광역시 북구 연암동 376-5,33,35.58399048,129.3665715
성원아파트 이면,울산광역시 북구 연암동 1097-2,23,35.58649171,129.3645728
벽산아파트 이면,울산광역시 북구 연암동 1097-5,34,35.5851762,129.3645395
효성학원 뒤,울산광역시 북구 연암동 1095-6,15,35.58399048,129.3665715
21세기학원 뒤 노상,울산광역시 북구 연암동 1092-4,38,35.58778148,129.3708399
효문노상,울산광역시 북구 화봉동 961-3,141,35.58987657,129.3712729
일취월장학원 노상,울산광역시 북구 화봉동 957-5,21,35.59102327,129.3607658
동울산세무소 이면,울산광역시 북구 화봉동 957-10,20,35.58705151,129.3597054
화봉토속정 노상,울산광역시 북구 화봉동 957-11,15,35.5873179,129.3608575
농소3동주민센터,울산광역시 북구 상안동 381-11,21,35.62901117,129.3384147
금광공영주차장,경기도 성남시 중원구 광명로 366,54,37.44627147,127.166525
금광2동 제1,경기도 성남시 중원구 금빛로69번길 18,280,37.44788906,127.1644013
자혜,경기도 성남시 중원구 자혜로 72번길 9,195,37.45071659,127.1681307
은행2동 제3,경기도 성남시 중원구 은행로9,227,37.45491505,127.1631716
은행동 제5,경기도 성남시 중원구 자혜로 115,229,37.45269342,127.1718828
은행1동 제2,경기도 성남시 중원구 금빛로 112번길 35,135,37.4531949,127.1690268
은행2동 제4,경기도 성남시 중원구 순환로379번길 19,230,37.45668625,127.1721948
은행동 제6,경기도 성남시 중원구 자혜로17번길 44-7,89,37.45384735,127.1638248
은행동 제7,경기도 성남시 중원구 은행로 32번길 5,102,37.45454493,127.1649792
은행동 제8,경기도 성남시 중원구 은이로16번길 10,142,37.45666744,127.1651782
은행동 제9,경기도 성남시 중원구 은이로63번길 8,130,37.45661039,127.1698302
상대원 제1,경기도 성남시 중원구 사기막골로45번길 42,234,37.43890924,127.1684613
은행1,경기도 성남시 중원구 자혜로 55,152,37.4515464,127.1649507
모라중학교 지하(노외),부산광역시 사상구 모라동 1348,136,35.19067059,128.9924437
감전역 역세권 공영주차장,부산광역시 사상구 모라동 1348,215,35.19067059,128.9924437
남동주차장,"광주광역시 동구 남동 98-2,3,6,96-2",36,35.14411706,126.9204327
광주주차장,광주광역시 동구 대의동 3-1,22,35.15008759,126.9203083
금정주차장,광주광역시 동구 지산동 342-64,6,35.15106195,126.933749
남동주차장,"광주광역시 동구 금동 40,41,42",42,35.1439763,126.916275
남도주차장,광주광역시 동구 금동 47-7,28,35.14418236,126.9157052
수련주차장,광주광역시 동구 산수동 553-105,14,35.15466239,126.9312525
순창주차장,광주광역시 동구 불로동 100-4,8,35.1454581,126.9148523
전대주차장,광주광역시 동구 학동 118,11,35.14211952,126.9202459
남도주차장,광주광역시 동구 계림동277-1,80,35.1567355,126.9198155
매일주차장,광주광역시 동구 대인동85,20,35.15284518,126.9141817
글로벌주차장,광주광역시 동구 금남로 5가 6-2,40,35.1538642,126.911216
시민행복주차장,경상북도 구미시 형곡동 318-8,10,36.11572157,128.4247777
시민행복주차장,"경상북도 구미시 황상동 268-8,9",23,36.11572157,128.4247777
선산출장소,경상북도 구미시 선산읍 동부리 542-3,71,36.24339426,128.3002505
올림픽기념관,경상북도 구미시 원평동 964-451,207,36.12353449,128.3289376
시민운동장,경상북도 구미시 광평동 277,236,36.11159755,128.3541364
박정희체육관,경상북도 구미시 광평동 50,483,36.110714,128.354031
중앙도서관,경상북도 구미시 형곡동 142,27,36.11379634,128.3352232
인동도서관,경상북도 구미시 진평동 14,56,36.09943382,128.4236692
선산도서관,경상북도 구미시 선산읍 동부리 318-3,53,36.23884675,128.304883
봉곡도서관,경상북도 구미시 봉곡동 566,60,36.15275079,128.3072498
선산문화회관,경상북도 구미시 선산읍 동부리 698-5,57,36.24385928,128.304117
덕진광장,전라북도 전주시 덕진구 덕진동1가 1278-1,33,35.844154,127.1240375
송천2동 주민자치센터,전라북도 전주시 덕진구 송천동1가 830-1,17,35.829393,127.134326
송천2동공원,전라북도 전주시 덕진구 송천동1가 816-2,13,35.864516,127.118132
인후2동금평,전라북도 전주시 덕진구 인후동2가 1537-2,26,35.8430137,127.1453213
아중지구 산림청 옆,전라북도 전주시 덕진구 인후동1가 907-2,62,35.82632995,127.1626078
인후2동건지,전라북도 전주시 덕진구 인후동2가 1559-16,26,35.8466072,127.148226
나눔제12호,경기도 시흥시 산현동 513(P1),19,37.3758173,126.8462909
군산.익산 만남의광장,전라북도 전주시 덕진구 용정동 50-1,52,35.8750205,127.056677
정암주차장,광주광역시 동구 지산동 709-19,15,35.1491541,126.9339852
시네마주차장,광주광역시 동구 충장로5가 68-1,79,35.14972498,126.9121086
평화주차장,광주광역시 동구 계림동 289-4,30,35.15861067,126.9200366
월드주차장,광주광역시 동구 동명동 159-10,10,35.15121236,126.9257769
일성주차장,광주광역시 동구 충장로4가 57,10,35.1491843,126.912298
우진주차장,광주광역시 동구 금동 187-2,7,35.14256932,126.9189242
뉴경마주차장,광주광역시 동구 계림동 577-8,14,35.15951827,126.9185737
KT 주차장,광주광역시 동구 서석동 17-13,4,35.14603432,126.924772
월드주차장,광주광역시 동구 불로동 17,24,35.14607087,126.9146366
진주주차장,광주광역시 동구 계림동 485-3,23,35.1564558,126.9177668
한마음주차장,광주광역시 동구 서석동 7-18,5,35.14560583,126.9256811
궁동주차장,"광주광역시 동구 궁동 52, 52-7",11,35.1499631,126.9184674
대박주차장,광주광역시 동구 계림동 298-14,11,35.15554537,126.9190123
고려주차장,광주광역시 동구 계림동 465-40,7,35.1564983,126.9184906
동송공용주차장,강원도 철원군 동송읍 이평리 675-1,114,38.208027,127.220775
에너지공원주차장,강원도 철원군 동송읍 이평리 848-34,66,38.206801,127.214819
동송읍사무소 앞,강원도 철원군 동송읍 이평리 860-15,22,38.206385,127.209847
개나리아파트주차장,강원도 철원군 동송읍 이평리 586,104,38.201294,127.223882
천하주차장,"광주광역시 동구 금남로1가 15-1, 19-22",46,35.14743296,126.9187614
동산주차장,광주광역시 동구 금남로5가 75-2,30,35.15355791,126.9125786
삼복주차장,광주광역시 동구 계림동 337-5,18,35.15448253,126.9201679
중앙로주차장,"광주광역시 동구 장동 15-10, 15-5",20,35.15257787,126.9186728
신동아주차장,"광주광역시 동구 불로동 11-7, 11-10",10,35.14635214,126.9147065
청해주차장,"광주광역시 동구 지산동 715-18,17,16",12,35.14951817,126.9325738
동산주차장,광주광역시 동구 지산동 717-21,16,35.15039766,126.9321516
삼성생명주차장,광주광역시 동구 금남로 5가 55-1,11,35.1532748,126.9100064
현대주차장,광주광역시 동구 금동 183-1,18,35.14215143,126.9194382
효성주차장,광주광역시 동구 호남동 39-11,17,35.1474174,126.9130139
충오주차장,"광주광역시 동구 충장로5가 100-16,100-10",16,35.1523239,126.9093269
전일주차장,광주광역시 동구 대의동 72,20,35.14835987,126.9192345
중앙주차장,광주광역시 동구 대의동 26,16,35.14938104,126.9204802
신흥주차장,광주광역시 동구 충장로 46번길 14,72,35.14972498,126.9121086
동문주차장,광주광역시 동구 장동 17-4,14,35.15269027,126.919621
봉황주차장,"광주광역시 동구 계림동 556-13, 556-14",10,35.1626759,126.9174949
삼성주차장,광주광역시 동구 황금동 78-21,16,35.14633577,126.9170944
경마주차장,"광주광역시 동구 계림동 296-7, 464-9",14,35.1562673,126.9188669
실내체육관,전라북도 전주시 덕진구 덕진동1가 664-14,150,35.84420741,127.1292618
덕진공원,전라북도 전주시 덕진구 덕진동1가 1316-2,70,35.84749476,127.1210312
무진장방면 만남의광장,전라북도 전주시 덕지구 산정동 326-4,75,35.84213528,127.1758765
월드컵경기장,전라북도 전주시 덕진구 반월동 763-1,4,35.8680573,127.0645192
종합경기장,전라북도 전주시 덕진구 덕진동1가 1220,638,35.84075454,127.127127
가련산,전라북도 전주시 덕진구 덕진동2가 224-3,40,35.845469,127.120302
한대앞역환승,경기도 안산시 상록구 이동 622-3,270,37.310569,126.851519
주택가 주차장,경기도 안산시 상록구 일동 102-18,20,37.314944,126.872064
주택가 주차장,경기도 안산시 상록구 일동 124,10,37.311775,126.868513
주택가 주차장,경기도 안산시 상록구 일동 546-4,9,37.318907,126.861918
주택가 주차장,경기도 안산시 상록구 일동 625-4,9,37.306776,126.871544
일동 112호,경기도 안산시 상록구 일동 632-7,42,37.309739,126.868366
주택가 주차장,경기도 안산시 상록구 일동 91-2,7,37.311202,126.867302
팔곡이동 128호,경기도 안산시 상록구 팔곡이동 508-4,112,37.2945439,126.87759
팔곡동 48호,경기도 안산시 상록구 팔곡이동 607,40,37.296948,126.877017
팔곡이동 129호,경기도 안산시 상록구 팔곡이동 608,110,37.297115,126.874877
시청부설주차장,경기도 안산시 단원구 고잔동 515,652,37.322131,126.830243
단원구청 및 단원보건소 부설주차장,경기도 안산시 단원구 초지동 666-2,442,37.319779,126.811755
상록구청부설주차장,경기도 안산시 상록구 사동 1585,400,37.301336,126.8464096
노하마을주차장,전라북도 장수군 장수읍 노하리 877,28,35.651437,127.5149935
장수시장주차장,전라북도 장수군 장수읍 장수리 452-4,29,35.649787,127.518538
우체국앞주차장,전라북도 장수군 장수읍 장수리 456-8,32,35.64903024,127.5193999
장수경찰서옆주차장,전라북도 장수군 장수읍 장수리 705-27,27,35.646796,127.517196
의암공원입구주차장,전라북도 장수군 장수읍 두산리 728-40,6,35.64331311,127.517598
천변주차장,전라북도 장수군 장수읍 장수리 210-5,67,35.64782362,127.5208204
하가지구 리드빌딩,전라북도 전주시 덕진구 덕진동2가 694-1,28,35.841311,127.111283
하가지구 풍경안경원 옆,전라북도 전주시 덕진구 덕진동 677-7,28,35.8422224,127.110542
하가지구 소소빌딩뒤,전라북도 전주시 덕진구 덕진동2가 654-8,27,35.846689,127.109772
하가지구 초담불고기 뒤,전라북도 전주시 덕진구 덕진동2가 663-1,29,35.846001,127.110478
하가지구 하가홈마트 뒤,전라북도 전주시 덕진구 덕진동 669-8,28,35.84330766,127.1097145
범일2동-업무지-2구간,부산광역시 동구 범일동 830-240,1,35.13842132,129.0655668
범일2동-업무지-3구간,부산광역시 동구 범일동 355-7,5,35.13505717,129.0611816
범일2동-업무지-5구간,부산광역시 동구 범일동 590-5,7,35.13574371,129.0604485
범1-5(주거지),부산광역시 동구 범일동 1368-1,9,35.1388698,129.055731
범일5동-업무지-1구간,부산광역시 동구 범일동 252-1691,20,35.13017922,129.0572018
범일5동-업무지-3구간,부산광역시 동구 범일동 252-997,11,35.13307981,129.0572704
수1-1(주거지),부산광역시 동구 수정동 1048-778,3,35.12565538,129.0375768
수1-3(주거지),부산광역시 동구 수정동 1011-13,8,35.12565292,129.0413632
수3-1(주거지),부산광역시 동구 수정동 856-5,7,35.13292321,129.0439492
수3-2(주거지),부산광역시 동구 수정동 708-14,15,35.13271179,129.0417368
중앙동 제5,경기도 성남시 중원구 광명로194번길 28,136,37.43726778,127.1509841
중앙동 제1,경기도 성남시 중원구 희망로 443,252,37.44437414,127.1571594
